-0.035430	0.027267	-525.814900	0.231610	-0.495132	0.008773
-0.032558	0.021144	-525.814771	0.247043	-0.525317	0.012734
-0.032558	0.021144	-525.814771	0.247043	-0.525317	0.012734
-0.032558	0.021144	-525.814771	0.247043	-0.525317	0.012734
-0.029501	0.014663	-525.791732	0.262453	-0.554866	0.016527
-0.029501	0.014663	-525.791732	0.262453	-0.554866	0.016527
-0.020448	-0.004362	-525.791036	0.303385	-0.634179	0.026985
-0.020448	-0.004362	-525.791036	0.303385	-0.634179	0.026985
-0.020448	-0.004362	-525.791036	0.303385	-0.634179	0.026985
-0.004992	-0.024690	-525.790972	0.482336	-0.784879	0.020826
-0.004992	-0.024690	-525.790972	0.482336	-0.784879	0.020826
0.000942	-0.034310	-525.790685	0.506736	-0.818356	0.026896
0.000942	-0.034310	-525.790685	0.506736	-0.818356	0.026896
0.021953	-0.053655	-525.790872	0.711286	-0.937256	0.022985
0.021953	-0.053655	-525.790872	0.711286	-0.937256	0.022985
0.050058	0.006681	-525.790245	1.161334	-0.975056	0.038086
0.050058	0.006681	-525.790245	1.161334	-0.975056	0.038086
0.071049	-0.012714	-525.790185	1.333668	-1.060908	0.043214
0.071049	-0.012714	-525.790185	1.333668	-1.060908	0.043214
0.087402	-0.025697	-525.789583	1.380882	-1.094340	0.056651
0.087402	-0.025697	-525.789583	1.380882	-1.094340	0.056651
0.104184	-0.038974	-525.788825	1.427414	-1.127269	0.070191
0.104184	-0.038974	-525.788825	1.427414	-1.127269	0.070191
0.104184	-0.038974	-525.788825	1.427414	-1.127269	0.070191
0.127517	-0.057361	-525.787560	1.489411	-1.171339	0.087936
0.127517	-0.057361	-525.787560	1.489411	-1.171339	0.087936
0.145670	-0.071617	-525.786426	1.535732	-1.204342	0.100995
0.145670	-0.071617	-525.786426	1.535732	-1.204342	0.100995
0.145670	-0.071617	-525.786426	1.535732	-1.204342	0.100995
0.164375	-0.086267	-525.785137	1.581805	-1.237429	0.113925
0.164375	-0.086267	-525.785137	1.581805	-1.237429	0.113925
0.183634	-0.101313	-525.783690	1.627998	-1.270161	0.127273
0.183634	-0.101313	-525.783690	1.627998	-1.270161	0.127273
0.183634	-0.101313	-525.783690	1.627998	-1.270161	0.127273
0.203447	-0.116752	-525.782082	1.674218	-1.302988	0.140714
0.203447	-0.116752	-525.782082	1.674218	-1.302988	0.140714
0.203447	-0.116752	-525.782082	1.674218	-1.302988	0.140714
0.223814	-0.132587	-525.765671	1.720142	-1.336024	0.154826
0.223814	-0.132587	-525.765671	1.720142	-1.336024	0.154826
0.244784	-0.148859	-525.763730	1.766182	-1.369133	0.167948
0.266198	-0.165443	-525.761642	1.811801	-1.401842	0.180853
0.266198	-0.165443	-525.761642	1.811801	-1.401842	0.180853
0.311443	-0.188933	-525.760489	2.064954	-1.462436	0.186620
0.359763	-0.210228	-525.759027	2.311383	-1.502013	0.197567
0.359763	-0.210228	-525.759027	2.311383	-1.502013	0.197567
0.410736	-0.229812	-525.757208	2.549181	-1.526407	0.213993
0.507887	-0.184305	-525.748012	3.258634	-1.615770	0.297352
0.507887	-0.184305	-525.748012	3.258634	-1.615770	0.297352
0.551621	-0.203316	-525.745040	3.422586	-1.621674	0.321988
0.626053	-0.235045	-525.738761	3.635157	-1.638036	0.368810
0.626053	-0.235045	-525.738761	3.635157	-1.638036	0.368810
0.670245	-0.254879	-525.734142	3.713509	-1.660214	0.399255
0.670245	-0.254879	-525.734142	3.713509	-1.660214	0.399255
0.715173	-0.274891	-525.729180	3.790870	-1.682299	0.429542
0.715173	-0.274891	-525.729180	3.790870	-1.682299	0.429542
0.921002	-0.364893	-525.703438	4.125626	-1.779324	0.560533
0.921002	-0.364893	-525.703438	4.125626	-1.779324	0.560533
0.954210	-0.379183	-525.702272	4.177387	-1.794059	0.579995
0.954210	-0.379183	-525.702272	4.177387	-1.794059	0.579995
0.954210	-0.379183	-525.702272	4.177387	-1.794059	0.579995
0.988013	-0.393671	-525.697527	4.229192	-1.808944	0.599888
0.988013	-0.393671	-525.697527	4.229192	-1.808944	0.599888
1.021880	-0.408129	-525.692674	4.280244	-1.823699	0.619503
1.021880	-0.408129	-525.692674	4.280244	-1.823699	0.619503
1.021880	-0.408129	-525.692674	4.280244	-1.823699	0.619503
1.056321	-0.422776	-525.687640	4.331104	-1.838532	0.639205
1.056321	-0.422776	-525.687640	4.331104	-1.838532	0.639205
1.108752	-0.444973	-525.679796	4.407333	-1.861064	0.668140
1.108752	-0.444973	-525.679796	4.407333	-1.861064	0.668140
1.108752	-0.444973	-525.679796	4.407333	-1.861064	0.668140
1.144214	-0.459922	-525.674374	4.458148	-1.876047	0.687403
1.144214	-0.459922	-525.674374	4.458148	-1.876047	0.687403
1.198716	-0.469792	-525.668483	4.639670	-1.848680	0.714495
1.198716	-0.469792	-525.668483	4.639670	-1.848680	0.714495
1.198716	-0.469792	-525.668483	4.639670	-1.848680	0.714495
1.272454	-0.486085	-525.659243	4.834949	-1.825631	0.753223
1.272454	-0.486085	-525.659243	4.834949	-1.825631	0.753223
1.331147	-0.508177	-525.649981	4.915586	-1.844419	0.785464
1.331147	-0.508177	-525.649981	4.915586	-1.844419	0.785464
1.331147	-0.508177	-525.649981	4.915586	-1.844419	0.785464
1.429135	-0.512447	-525.608852	5.756024	-2.161176	1.008100
1.429135	-0.512447	-525.608852	5.756024	-2.161176	1.008100
1.498751	-0.538516	-525.596502	5.845683	-2.183391	1.050013
1.498751	-0.538516	-525.596502	5.845683	-2.183391	1.050013
1.498751	-0.538516	-525.596502	5.845683	-2.183391	1.050013
1.569429	-0.564848	-525.583655	5.934974	-2.205612	1.091370
1.569429	-0.564848	-525.583655	5.934974	-2.205612	1.091370
1.641188	-0.591450	-525.570311	6.023878	-2.227760	1.132390
1.641188	-0.591450	-525.570311	6.023878	-2.227760	1.132390
1.641188	-0.591450	-525.570311	6.023878	-2.227760	1.132390
1.714056	-0.618335	-525.556468	6.112683	-2.250086	1.173360
1.714056	-0.618335	-525.556468	6.112683	-2.250086	1.173360
1.714056	-0.618335	-525.556468	6.112683	-2.250086	1.173360
1.787889	-0.645452	-525.542152	6.200990	-2.272339	1.214095
1.862855	-0.672863	-525.527337	6.289261	-2.294704	1.254282
1.862855	-0.672863	-525.527337	6.289261	-2.294704	1.254282
1.862855	-0.672863	-525.527337	6.289261	-2.294704	1.254282
1.938828	-0.700525	-525.512052	6.377027	-2.317113	1.294132
1.938828	-0.700525	-525.512052	6.377027	-2.317113	1.294132
2.025566	-0.721592	-525.495324	6.539739	-2.292308	1.343681
2.025566	-0.721592	-525.495324	6.539739	-2.292308	1.343681
2.025566	-0.721592	-525.495324	6.539739	-2.292308	1.343681
2.140578	-0.751386	-525.511016	6.727642	-2.273646	1.398188
2.140578	-0.751386	-525.511016	6.727642	-2.273646	1.398188
2.194646	-0.769629	-525.499718	6.787811	-2.286613	1.425867
2.194646	-0.769629	-525.499718	6.787811	-2.286613	1.425867
2.194646	-0.769629	-525.499718	6.787811	-2.286613	1.425867
2.286880	-0.789534	-525.480970	6.944199	-2.260726	1.479316
2.286880	-0.789534	-525.480970	6.944199	-2.260726	1.479316
2.370752	-0.816772	-525.462964	7.034448	-2.278857	1.521548
2.370752	-0.816772	-525.462964	7.034448	-2.278857	1.521548
2.455984	-0.844316	-525.444395	7.124884	-2.297068	1.563373
2.455984	-0.844316	-525.444395	7.124884	-2.297068	1.563373
2.541743	-0.871899	-525.425449	7.214848	-2.315037	1.604470
2.541743	-0.871899	-525.425449	7.214848	-2.315037	1.604470
2.541743	-0.871899	-525.425449	7.214848	-2.315037	1.604470
2.600030	-0.890573	-525.412432	7.275385	-2.327206	1.631788
2.600030	-0.890573	-525.412432	7.275385	-2.327206	1.631788
2.687553	-0.918509	-525.392678	7.364244	-2.345640	1.672281
2.687553	-0.918509	-525.392678	7.364244	-2.345640	1.672281
2.776435	-0.946762	-525.372373	7.453181	-2.364351	1.712710
2.776435	-0.946762	-525.372373	7.453181	-2.364351	1.712710
2.881359	-1.070446	-525.251843	8.481059	-3.092135	2.169583
2.881359	-1.070446	-525.251843	8.481059	-3.092135	2.169583
2.881359	-1.070446	-525.251843	8.481059	-3.092135	2.169583
2.983718	-1.107724	-525.225483	8.578816	-3.120935	2.223705
2.983718	-1.107724	-525.225483	8.578816	-3.120935	2.223705
3.087250	-1.145349	-525.198476	8.676497	-3.149845	2.277430
3.087250	-1.145349	-525.198476	8.676497	-3.149845	2.277430
3.087250	-1.145349	-525.198476	8.676497	-3.149845	2.277430
3.196663	-1.176933	-525.168374	8.818157	-3.134942	2.344827
3.196663	-1.176933	-525.168374	8.818157	-3.134942	2.344827
3.307820	-1.208267	-525.137298	8.957534	-3.120443	2.412870
3.307820	-1.208267	-525.137298	8.957534	-3.120443	2.412870
3.307820	-1.208267	-525.137298	8.957534	-3.120443	2.412870
3.415899	-1.245869	-525.108016	9.055760	-3.146463	2.467399
3.415899	-1.245869	-525.108016	9.055760	-3.146463	2.467399
3.525411	-1.283873	-525.078014	9.153781	-3.172908	2.521439
3.525411	-1.283873	-525.078014	9.153781	-3.172908	2.521439
3.635572	-1.322013	-525.047511	9.250807	-3.199084	2.574639
3.635572	-1.322013	-525.047511	9.250807	-3.199084	2.574639
3.746940	-1.360076	-525.125944	9.346734	-3.223263	2.587326
3.746940	-1.360076	-525.125944	9.346734	-3.223263	2.587326
3.746940	-1.360076	-525.125944	9.346734	-3.223263	2.587326
3.859691	-1.398919	-525.094581	9.443620	-3.249955	2.639427
3.859691	-1.398919	-525.094581	9.443620	-3.249955	2.639427
3.973595	-1.438079	-525.062599	9.540280	-3.276720	2.690900
3.973595	-1.438079	-525.062599	9.540280	-3.276720	2.690900
3.973595	-1.438079	-525.062599	9.540280	-3.276720	2.690900
4.088964	-1.477665	-525.029914	9.636900	-3.303497	2.742091
4.088964	-1.477665	-525.029914	9.636900	-3.303497	2.742091
4.204869	-1.517360	-524.996793	9.732234	-3.329917	2.792872
4.204869	-1.517360	-524.996793	9.732234	-3.329917	2.792872
4.204869	-1.517360	-524.996793	9.732234	-3.329917	2.792872
4.322227	-1.557481	-524.962977	9.827383	-3.356967	2.843166
4.322227	-1.557481	-524.962977	9.827383	-3.356967	2.843166
4.440725	-1.597927	-524.928560	9.922237	-3.383952	2.892985
4.440725	-1.597927	-524.928560	9.922237	-3.383952	2.892985
4.440725	-1.597927	-524.928560	9.922237	-3.383952	2.892985
4.574373	-1.624405	-524.886261	10.090648	-3.345968	2.976470
4.574373	-1.624405	-524.886261	10.090648	-3.345968	2.976470
4.717341	-1.861195	-524.639821	11.479468	-4.458298	3.776882
4.717341	-1.861195	-524.639821	11.479468	-4.458298	3.776882
4.855731	-1.914939	-524.594065	11.583541	-4.498223	3.848383
4.855731	-1.914939	-524.594065	11.583541	-4.498223	3.848383
4.995357	-1.969157	-524.547460	11.687482	-4.538135	3.919096
4.995357	-1.969157	-524.547460	11.687482	-4.538135	3.919096
4.995357	-1.969157	-524.547460	11.687482	-4.538135	3.919096
5.136231	-2.023855	-524.500012	11.791402	-4.578153	3.989009
5.136231	-2.023855	-524.500012	11.791402	-4.578153	3.989009
5.278931	-2.079259	-524.451528	11.895223	-4.618324	4.058744
5.278931	-2.079259	-524.451528	11.895223	-4.618324	4.058744
5.278931	-2.079259	-524.451528	11.895223	-4.618324	4.058744
5.421703	-2.134689	-524.402612	11.997786	-4.657878	4.127313
5.421703	-2.134689	-524.402612	11.997786	-4.657878	4.127313
5.566277	-2.190817	-524.352678	12.099915	-4.697626	4.195837
5.566277	-2.190817	-524.352678	12.099915	-4.697626	4.195837
5.566277	-2.190817	-524.352678	12.099915	-4.697626	4.195837
5.712103	-2.247431	-524.301919	12.202377	-4.737270	4.263225
5.712103	-2.247431	-524.301919	12.202377	-4.737270	4.263225
5.712103	-2.247431	-524.301919	12.202377	-4.737270	4.263225
5.908412	-2.323643	-524.233004	12.337804	-4.789749	4.351715
5.908412	-2.323643	-524.233004	12.337804	-4.789749	4.351715
6.106082	-2.399008	-524.406815	12.468639	-4.834533	4.323731
6.106082	-2.399008	-524.406815	12.468639	-4.834533	4.323731
6.106082	-2.399008	-524.406815	12.468639	-4.834533	4.323731
6.256313	-2.457259	-524.354537	12.569870	-4.874054	4.389237
6.256313	-2.457259	-524.354537	12.569870	-4.874054	4.389237
6.256313	-2.457259	-524.354537	12.569870	-4.874054	4.389237
6.365307	-2.482898	-524.309046	12.693101	-4.833401	4.474662
6.365307	-2.482898	-524.309046	12.693101	-4.833401	4.474662
6.365307	-2.482898	-524.309046	12.693101	-4.833401	4.474662
6.576978	-2.547867	-524.226881	12.876933	-4.821476	4.600522
6.576978	-2.547867	-524.226881	12.876933	-4.821476	4.600522
6.576978	-2.547867	-524.226881	12.876933	-4.821476	4.600522
6.680243	-2.586528	-524.189910	12.945859	-4.846175	4.644448
6.680243	-2.586528	-524.189910	12.945859	-4.846175	4.644448
6.844258	-2.631476	-524.123011	13.095645	-4.822106	4.748990
6.844258	-2.631476	-524.123011	13.095645	-4.822106	4.748990
6.844258	-2.631476	-524.123011	13.095645	-4.822106	4.748990
7.002025	-2.689549	-524.065633	13.198823	-4.856692	4.813974
7.002025	-2.689549	-524.065633	13.198823	-4.856692	4.813974
7.161625	-2.748257	-524.007259	13.301825	-4.891469	4.878613
7.161625	-2.748257	-524.007259	13.301825	-4.891469	4.878613
7.376265	-3.196747	-523.545445	15.134625	-6.746065	6.205073
7.376265	-3.196747	-523.545445	15.134625	-6.746065	6.205073
7.376265	-3.196747	-523.545445	15.134625	-6.746065	6.205073
7.558692	-3.278129	-523.470355	15.239533	-6.803922	6.297543
7.558692	-3.278129	-523.470355	15.239533	-6.803922	6.297543
7.558692	-3.278129	-523.470355	15.239533	-6.803922	6.297543
7.742010	-3.360040	-523.394313	15.344024	-6.861656	6.388771
7.742010	-3.360040	-523.394313	15.344024	-6.861656	6.388771
7.742010	-3.360040	-523.394313	15.344024	-6.861656	6.388771
7.926748	-3.442717	-523.317112	15.448234	-6.919022	6.479099
7.926748	-3.442717	-523.317112	15.448234	-6.919022	6.479099
8.112770	-3.526095	-523.238821	15.552731	-6.976026	6.568293
8.112770	-3.526095	-523.238821	15.552731	-6.976026	6.568293
8.362715	-3.638314	-523.132784	15.690463	-7.051405	6.686329
8.362715	-3.638314	-523.132784	15.690463	-7.051405	6.686329
8.362715	-3.638314	-523.132784	15.690463	-7.051405	6.686329
8.488519	-3.694880	-523.079060	15.760524	-7.090204	6.744827
8.488519	-3.694880	-523.079060	15.760524	-7.090204	6.744827
8.681723	-3.769127	-522.981866	15.898726	-7.084334	6.874775
8.681723	-3.769127	-522.981866	15.898726	-7.084334	6.874775
8.681723	-3.769127	-522.981866	15.898726	-7.084334	6.874775
8.874751	-3.839211	-523.355700	16.027076	-7.060658	6.737012
8.874751	-3.839211	-523.355700	16.027076	-7.060658	6.737012
9.071285	-3.913086	-523.261611	16.164383	-7.056333	6.862006
9.071285	-3.913086	-523.261611	16.164383	-7.056333	6.862006
9.265894	-3.998070	-523.178755	16.270331	-7.107673	6.947216
9.265894	-3.998070	-523.178755	16.270331	-7.107673	6.947216
9.528079	-4.112654	-523.066384	16.410876	-7.175120	7.059802
9.528079	-4.112654	-523.066384	16.410876	-7.175120	7.059802
9.724898	-4.198737	-522.981488	16.515886	-7.226029	7.142807
9.724898	-4.198737	-522.981488	16.515886	-7.226029	7.142807
9.923706	-4.285747	-522.895289	16.621490	-7.276979	7.224890
9.923706	-4.285747	-522.895289	16.621490	-7.276979	7.224890
10.056963	-4.344102	-522.837273	16.692702	-7.311574	7.278992
10.056963	-4.344102	-522.837273	16.692702	-7.311574	7.278992
10.325177	-4.461627	-522.719944	16.831930	-7.378138	7.386305
10.325177	-4.461627	-522.719944	16.831930	-7.378138	7.386305
10.325177	-4.461627	-522.719944	16.831930	-7.378138	7.386305
10.655544	-5.090053	-521.933137	19.340612	-9.987779	9.530339
10.655544	-5.090053	-521.933137	19.340612	-9.987779	9.530339
10.965981	-5.250662	-521.779353	19.463950	-10.088341	9.692616
10.965981	-5.250662	-521.779353	19.463950	-10.088341	9.692616
11.121954	-5.331579	-521.701528	19.534370	-10.143517	9.766224
11.121954	-5.331579	-521.701528	19.534370	-10.143517	9.766224
11.357343	-5.446815	-521.571948	19.644850	-10.168703	9.906590
11.357343	-5.446815	-521.571948	19.644850	-10.168703	9.906590
11.594127	-5.562508	-521.440989	19.751882	-10.201401	10.046834
11.594127	-5.562508	-521.440989	19.751882	-10.201401	10.046834
11.831751	-5.685314	-521.319856	19.852016	-10.266196	10.142098
11.831751	-5.685314	-521.319856	19.852016	-10.266196	10.142098
11.831751	-5.685314	-521.319856	19.852016	-10.266196	10.142098
12.071183	-5.809320	-521.197118	19.953842	-10.349868	10.263111
12.071183	-5.809320	-521.197118	19.953842	-10.349868	10.263111
12.310629	-5.933644	-521.073606	20.053867	-10.422825	10.373890
12.310629	-5.933644	-521.073606	20.053867	-10.422825	10.373890
12.551855	-6.059140	-520.948513	20.153783	-10.494927	10.476758
12.551855	-6.059140	-520.948513	20.153783	-10.494927	10.476758
12.790091	-6.175659	-521.703179	20.235403	-10.519921	10.027762
12.790091	-6.175659	-521.703179	20.235403	-10.519921	10.027762
13.033413	-6.302247	-521.582299	20.335082	-10.586833	10.127182
13.033413	-6.302247	-521.582299	20.335082	-10.586833	10.127182
13.278057	-6.429712	-521.460163	20.439020	-10.657466	10.228940
13.278057	-6.429712	-521.460163	20.439020	-10.657466	10.228940
13.278057	-6.429712	-521.460163	20.439020	-10.657466	10.228940
13.606203	-6.600889	-521.295471	20.579235	-10.739560	10.357551
13.606203	-6.600889	-521.295471	20.579235	-10.739560	10.357551
13.853779	-6.730145	-521.170600	20.683429	-10.803172	10.454230
13.853779	-6.730145	-521.170600	20.683429	-10.803172	10.454230
14.019502	-6.816733	-521.086720	20.752520	-10.846445	10.518449
14.019502	-6.816733	-521.086720	20.752520	-10.846445	10.518449
14.019502	-6.816733	-521.086720	20.752520	-10.846445	10.518449
14.274814	-6.929661	-520.932601	20.899737	-10.835823	10.667565
14.274814	-6.929661	-520.932601	20.899737	-10.835823	10.667565
14.530994	-7.043438	-520.779533	21.043676	-10.830573	10.810714
14.530994	-7.043438	-520.779533	21.043676	-10.830573	10.810714
14.530994	-7.043438	-520.779533	21.043676	-10.830573	10.810714
15.133871	-7.942530	-519.302356	24.556861	-14.540256	14.383602
15.133871	-7.942530	-519.302356	24.556861	-14.540256	14.383602
15.428562	-8.119346	-519.128077	24.635872	-14.653070	14.540156
15.428562	-8.119346	-519.128077	24.635872	-14.653070	14.540156
15.724734	-8.295744	-518.952800	24.726126	-14.746562	14.672762
15.724734	-8.295744	-518.952800	24.726126	-14.746562	14.672762
16.021955	-8.473294	-518.775931	24.810639	-14.845175	14.805337
16.021955	-8.473294	-518.775931	24.810639	-14.845175	14.805337
16.021955	-8.473294	-518.775931	24.810639	-14.845175	14.805337
16.320155	-8.652007	-518.597447	24.889309	-14.940203	14.942073
16.320155	-8.652007	-518.597447	24.889309	-14.940203	14.942073
16.619929	-8.832222	-518.417040	24.977483	-15.038298	15.068229
16.619929	-8.832222	-518.417040	24.977483	-15.038298	15.068229
16.919625	-9.012870	-518.235749	25.067767	-15.127418	15.204884
16.919625	-9.012870	-518.235749	25.067767	-15.127418	15.204884
17.220908	-9.195012	-518.052517	25.150290	-15.232152	15.336332
17.220908	-9.195012	-518.052517	25.150290	-15.232152	15.336332
17.523275	-9.378345	-517.867701	25.240032	-15.320728	15.463704
17.523275	-9.378345	-517.867701	25.240032	-15.320728	15.463704
17.818818	-9.542570	-519.232876	25.289330	-15.301083	14.516025
17.818818	-9.542570	-519.232876	25.289330	-15.301083	14.516025
18.122818	-9.723569	-519.057549	25.395265	-15.372902	14.626980
18.122818	-9.723569	-519.057549	25.395265	-15.372902	14.626980
18.122818	-9.723569	-519.057549	25.395265	-15.372902	14.626980
18.428117	-9.908631	-518.881290	25.487839	-15.470680	14.749492
18.428117	-9.908631	-518.881290	25.487839	-15.470680	14.749492
18.734914	-10.091045	-518.702865	25.597375	-15.534539	14.846656
18.734914	-10.091045	-518.702865	25.597375	-15.534539	14.846656
19.043038	-10.274728	-518.523478	25.704302	-15.600798	14.942179
19.043038	-10.274728	-518.523478	25.704302	-15.600798	14.942179
19.352267	-10.462496	-518.343412	25.808124	-15.678291	15.053809
19.352267	-10.462496	-518.343412	25.808124	-15.678291	15.053809
19.662450	-10.650990	-518.162224	25.914963	-15.753090	15.159327
19.662450	-10.650990	-518.162224	25.914963	-15.753090	15.159327
19.974069	-10.840466	-517.979659	26.021497	-15.826234	15.268235
19.974069	-10.840466	-517.979659	26.021497	-15.826234	15.268235
21.029661	-12.051534	-515.247670	31.252614	-21.290913	20.683648
21.029661	-12.051534	-515.247670	31.252614	-21.290913	20.683648
21.405297	-12.307613	-514.998615	31.348157	-21.385416	20.822125
21.405297	-12.307613	-514.998615	31.348157	-21.385416	20.822125
21.907797	-12.650792	-514.663922	31.464420	-21.511891	21.014438
21.907797	-12.650792	-514.663922	31.464420	-21.511891	21.014438
22.285913	-12.909490	-514.410903	31.554845	-21.604533	21.155396
22.285913	-12.909490	-514.410903	31.554845	-21.604533	21.155396
22.791785	-13.256016	-514.070926	31.683153	-21.713828	21.344332
22.791785	-13.256016	-514.070926	31.683153	-21.713828	21.344332
23.045564	-13.429981	-513.899780	31.753578	-21.772002	21.436874
23.045564	-13.429981	-513.899780	31.753578	-21.772002	21.436874
23.427233	-13.691751	-513.641681	31.857964	-21.856377	21.579730
23.427233	-13.691751	-513.641681	31.857964	-21.856377	21.579730
23.816874	-13.992488	-513.002248	31.837856	-22.192439	22.772821
23.816874	-13.992488	-513.002248	31.837856	-22.192439	22.772821
24.201311	-14.278641	-512.579416	31.854188	-22.408579	23.330317
24.201311	-14.278641	-512.579416	31.854188	-22.408579	23.330317
24.697538	-14.614716	-514.906781	31.816014	-22.382610	21.743355
24.697538	-14.614716	-514.906781	31.816014	-22.382610	21.743355
25.079832	-14.883913	-514.644986	31.899540	-22.483499	21.889161
25.079832	-14.883913	-514.644986	31.899540	-22.483499	21.889161
25.335280	-15.064056	-514.469482	31.962498	-22.552307	21.986784
25.335280	-15.064056	-514.469482	31.962498	-22.552307	21.986784
25.719365	-15.335246	-514.204770	32.051701	-22.645987	22.131809
25.719365	-15.335246	-514.204770	32.051701	-22.645987	22.131809
26.104544	-15.607517	-513.938354	32.144793	-22.732492	22.270869
26.104544	-15.607517	-513.938354	32.144793	-22.732492	22.270869
26.619826	-15.972129	-513.580571	32.269518	-22.846951	22.454855
26.619826	-15.972129	-513.580571	32.269518	-22.846951	22.454855
26.878308	-16.155168	-513.400547	32.342779	-22.907044	22.545595
26.878308	-16.155168	-513.400547	32.342779	-22.907044	22.545595
28.360312	-17.889484	-509.178556	41.268355	-32.295232	29.749093
28.360312	-17.889484	-509.178556	41.268355	-32.295232	29.749093
28.856469	-18.277777	-508.820249	41.362546	-32.371741	29.923990
28.856469	-18.277777	-508.820249	41.362546	-32.371741	29.923990
29.518903	-18.796361	-508.339850	41.488257	-32.487688	30.159695
29.518903	-18.796361	-508.339850	41.488257	-32.487688	30.159695
30.012830	-19.177532	-508.413009	41.723515	-32.365551	29.250935
30.012830	-19.177532	-508.413009	41.723515	-32.365551	29.250935
30.346937	-19.436601	-508.178525	41.803225	-32.401655	29.370139
30.346937	-19.436601	-508.178525	41.803225	-32.401655	29.370139
30.849591	-19.815685	-508.174840	42.068383	-32.302304	28.719272
30.849591	-19.815685	-508.174840	42.068383	-32.302304	28.719272
31.358183	-20.193655	-508.107566	42.344766	-32.204607	28.271270
31.358183	-20.193655	-508.107566	42.344766	-32.204607	28.271270
31.868536	-20.581419	-507.766092	42.459704	-32.229561	28.470751
31.868536	-20.581419	-507.766092	42.459704	-32.229561	28.470751
32.377224	-20.967134	-507.424323	42.576728	-32.249546	28.662200
32.377224	-20.967134	-507.424323	42.576728	-32.249546	28.662200
33.041331	-21.437664	-510.938877	42.618422	-31.920250	25.952958
33.041331	-21.437664	-510.938877	42.618422	-31.920250	25.952958
33.553465	-21.820692	-510.626293	42.737200	-31.917828	26.144423
33.553465	-21.820692	-510.626293	42.737200	-31.917828	26.144423
33.553465	-21.820692	-510.626293	42.737200	-31.917828	26.144423
34.067006	-22.203654	-510.311423	42.860086	-31.914488	26.338155
34.067006	-22.203654	-510.311423	42.860086	-31.914488	26.338155
34.410277	-22.458965	-510.100154	42.946894	-31.905239	26.472585
34.410277	-22.458965	-510.100154	42.946894	-31.905239	26.472585
35.100832	-22.970943	-509.673308	43.103648	-31.892689	26.716899
35.100832	-22.970943	-509.673308	43.103648	-31.892689	26.716899
35.617866	-23.352882	-509.352118	43.219757	-31.875310	26.908707
35.617866	-23.352882	-509.352118	43.219757	-31.875310	26.908707
35.964097	-23.607870	-509.136227	43.305576	-31.847775	27.043755
35.964097	-23.607870	-509.136227	43.305576	-31.847775	27.043755
36.507514	-23.974552	-509.055263	43.664797	-31.701650	26.807058
36.507514	-23.974552	-509.055263	43.664797	-31.701650	26.807058
36.507514	-23.974552	-509.055263	43.664797	-31.701650	26.807058
37.052360	-24.338147	-508.945688	43.973511	-31.581375	26.629217
37.052360	-24.338147	-508.945688	43.973511	-31.581375	26.629217
38.852664	-26.484332	-503.534945	59.939428	-45.406176	39.236824
38.852664	-26.484332	-503.534945	59.939428	-45.406176	39.236824
