14225553	-0.000368	0.003785	0.001387	0.004050	0.421737	1.043386	-9.864792	0.004050
14229504	-0.000581	0.002698	0.000678	0.003951	0.391126	1.037345	-9.839741	0.003951
14233504	-0.001226	0.002280	0.000696	0.004000	0.397786	1.052443	-9.843491	0.004000
14241504	-0.000898	0.003364	0.001407	0.004000	0.408091	1.046224	-9.899774	0.004000
14245507	0.000054	0.002607	0.000784	0.004003	0.437153	1.024027	-9.897147	0.004003
14249524	-0.000167	0.001522	0.000170	0.004017	0.435314	1.024051	-9.893862	0.004017
14257503	-0.000704	0.003319	-0.000296	0.004000	0.433510	1.022563	-9.879963	0.004000
14261504	-0.000260	0.002834	0.001305	0.004001	0.444999	1.038231	-9.842043	0.004001
14269544	-0.000479	0.002280	0.000688	0.004040	0.421373	1.010227	-9.860694	0.004040
14273504	0.000057	0.002491	0.000676	0.003960	0.423447	1.022377	-9.853429	0.003960
14281504	-0.000146	0.003378	0.001932	0.004000	0.425974	1.032252	-9.836246	0.004000
14285504	-0.000685	0.003902	0.001818	0.004000	0.423234	1.038052	-9.866179	0.004000
14289526	0.000055	0.004198	0.000736	0.004022	0.418031	1.037661	-9.865123	0.004022
14297504	0.000584	0.003237	0.000650	0.003999	0.441982	1.030360	-9.854383	0.003999
14301504	0.000584	0.003134	0.000653	0.004000	0.438276	1.038210	-9.844098	0.004000
14305504	0.000382	0.003044	0.001616	0.004000	0.439467	1.044309	-9.866025	0.004000
14309506	-0.000478	0.002816	0.000780	0.004002	0.435477	1.033129	-9.839691	0.004002
14313504	-0.000262	0.004095	0.001069	0.003998	0.426169	1.018807	-9.825886	0.003998
14317504	-0.000689	0.002707	0.000679	0.004000	0.431312	1.006864	-9.826694	0.004000
14325504	-0.001320	0.002309	0.001761	0.004000	0.411316	1.030678	-9.839452	0.004000
14329504	-0.000465	0.003058	0.001944	0.004000	0.430969	1.040714	-9.856871	0.004000
14333504	-0.000678	0.003485	0.001831	0.004000	0.427208	1.033564	-9.858477	0.004000
14337504	-0.000683	0.003577	0.001507	0.004000	0.427481	1.026750	-9.829052	0.004000
14341503	-0.001321	0.003695	0.001618	0.003999	0.429889	1.017376	-9.827334	0.003999
14349504	0.000063	0.002309	0.001746	0.004000	0.413395	1.027081	-9.851547	0.004000
14353504	-0.000365	0.002502	0.001010	0.004000	0.423842	1.027413	-9.854666	0.004000
14357503	0.000263	0.003126	0.000444	0.003999	0.425208	1.041745	-9.819016	0.003999
14365503	0.000367	0.002783	-0.000192	0.004000	0.435958	1.043899	-9.792163	0.004000
14369504	0.000257	0.003344	0.000651	0.004001	0.441413	1.029007	-9.817313	0.004001
14373504	0.000584	0.003131	0.000653	0.004000	0.423711	1.029982	-9.832797	0.004000
14377523	0.000585	0.002280	0.000676	0.004019	0.425314	1.038625	-9.810368	0.004019
14385504	-0.000150	0.003265	0.001722	0.004000	0.455259	1.032482	-9.811556	0.004000
14393554	0.000181	0.003401	0.002780	0.004050	0.428698	1.052888	-9.845177	0.004050
14397529	-0.000252	0.002412	0.001847	0.003975	0.423847	1.046504	-9.815160	0.003975
14401504	-0.000253	0.002097	0.001755	0.003975	0.426956	1.027146	-9.831033	0.003975
14409504	0.000057	0.003358	0.001187	0.004000	0.425693	1.033022	-9.860432	0.004000
14413514	0.000384	0.003373	0.001714	0.004010	0.422949	1.030948	-9.815621	0.004010
14421504	0.000075	0.003387	0.002244	0.003955	0.417273	1.031099	-9.809305	0.003955
14425504	-0.000364	0.003367	0.001509	0.004000	0.423810	1.042667	-9.816792	0.004000
14433504	0.000269	0.003358	0.001183	0.004000	0.402232	1.039129	-9.828092	0.004000
14437518	0.000596	0.003373	0.001711	0.004014	0.408260	1.028215	-9.844476	0.004014
14445504	0.000488	0.002303	0.001535	0.004000	0.427045	1.023423	-9.862138	0.004000
14449504	0.000478	0.003344	0.000649	0.004000	0.426637	1.028218	-9.862640	0.004000
14453504	-0.000471	0.002731	0.001416	0.004000	0.409621	1.032328	-9.851687	0.004000
14461503	-0.001014	0.002823	0.000897	0.003999	0.423446	1.024357	-9.847236	0.003999
14465504	-0.000480	0.002493	0.000682	0.004001	0.427114	1.034555	-9.820292	0.004001
14469504	-0.000474	0.002401	0.001214	0.004000	0.413903	1.043909	-9.808031	0.004000
14473504	-0.000686	0.002841	0.002068	0.004000	0.410950	1.029071	-9.851338	0.004000
14481504	0.000591	0.002398	0.001201	0.003950	0.406858	1.040125	-9.842865	0.003950
14489503	-0.000486	0.003330	0.000131	0.003999	0.440037	1.026505	-9.854657	0.003999
14493504	-0.001231	0.002800	0.000148	0.004001	0.436428	1.053268	-9.883253	0.004001
14497508	-0.000483	0.002802	0.000356	0.004004	0.430017	1.058811	-9.857042	0.004004
14501504	-0.000480	0.003344	0.000659	0.003996	0.425205	1.032940	-9.816873	0.003996
14505508	-0.001223	0.001856	0.000707	0.004004	0.424855	1.044823	-9.809608	0.004004
14509504	-0.001006	0.002833	0.001638	0.003996	0.408103	1.026280	-9.814510	0.003996
14517504	-0.000468	0.003053	0.001732	0.004000	0.435866	1.026780	-9.845685	0.004000
14521504	0.000488	0.002522	0.001735	0.004000	0.422110	1.029210	-9.843226	0.004000
14525528	0.000706	0.003387	0.002241	0.004024	0.412846	1.044429	-9.861046	0.004024
14533504	-0.000468	0.002309	0.001752	0.004000	0.429103	1.029383	-9.854772	0.004000
14537504	-0.000467	0.001990	0.001760	0.004000	0.419928	1.030992	-9.865480	0.004000
14541503	-0.000257	0.002090	0.001542	0.003999	0.421270	1.037161	-9.867935	0.003999
14545507	0.000057	0.002820	0.000986	0.004004	0.428661	1.047476	-9.851848	0.004004
14553504	-0.000475	0.002292	0.001107	0.004000	0.419046	1.036752	-9.808456	0.004000
14557504	-0.001004	0.002825	0.001213	0.004000	0.424135	1.030977	-9.830471	0.004000
14565502	-0.000356	0.003387	0.002253	0.003996	0.427946	1.034298	-9.830660	0.003996
14573504	0.000062	0.002415	0.001743	0.004001	0.416153	1.006844	-9.862884	0.004001
14577504	-0.000364	0.002833	0.001523	0.004000	0.421970	1.026880	-9.893756	0.004000
14581504	-0.000479	0.002280	0.000688	0.004000	0.423822	1.044442	-9.894289	0.004000
14589503	0.000061	0.002303	0.001532	0.003981	0.418676	1.031913	-9.847986	0.003981
14597504	-0.000477	0.003350	0.000871	0.004000	0.415137	1.008226	-9.864403	0.004000
14601504	-0.000159	0.003364	0.001394	0.004000	0.410433	1.022052	-9.830075	0.004000
14609504	-0.000457	0.003398	0.002677	0.004000	0.418996	1.034192	-9.819258	0.004000
14613504	-0.000681	0.004333	0.001812	0.004000	0.416676	1.032792	-9.816387	0.004000
14617504	-0.000161	0.003451	0.000653	0.004000	0.416580	1.038931	-9.781473	0.004000
14625504	-0.001227	0.002808	0.000364	0.004000	0.414250	1.043707	-9.816067	0.004000
14629504	0.000149	0.002280	0.000681	0.004000	0.420941	1.040866	-9.817540	0.004000
14637504	0.000582	0.002489	0.000456	0.004000	0.433385	1.048814	-9.855714	0.004000
14641504	0.000059	0.002075	0.001008	0.004000	0.426290	1.043737	-9.851277	0.004000
14649504	-0.000794	0.003472	0.001401	0.003951	0.422236	1.045638	-9.832289	0.003951
14653518	-0.001547	0.004188	0.000435	0.004014	0.409307	1.048864	-9.835567	0.004014
14661504	-0.000255	0.003891	0.001386	0.004000	0.425793	1.048518	-9.810493	0.004000
14669504	-0.000462	0.002414	0.001640	0.004000	0.427313	1.026823	-9.848669	0.004000
14673537	-0.000997	0.002309	0.001757	0.004033	0.434921	1.013639	-9.804617	0.004033
14677503	0.000494	0.002733	0.001729	0.003966	0.425658	1.011652	-9.860116	0.003966
14681504	0.001113	0.003136	0.000754	0.004001	0.425572	1.007351	-9.876803	0.004001
14689504	-0.000478	0.001855	0.000806	0.004000	0.434931	1.047312	-9.804616	0.004000
14693555	-0.001438	0.002280	0.000698	0.004051	0.441413	1.044988	-9.821644	0.004051
14701503	-0.000804	0.002488	0.000686	0.003999	0.440840	1.051134	-9.831450	0.003999
14705504	-0.000469	0.002412	0.001642	0.004001	0.426622	1.031446	-9.828672	0.004001
14709504	0.000482	0.002289	0.000996	0.004000	0.415466	1.041214	-9.838270	0.004000
14714304	-0.000209	0.002928	0.001732	0.004800	0.416072	1.033559	-9.831300	0.004800
14722304	-0.000472	0.002405	0.001324	0.003999	0.419321	1.025167	-9.835048	0.003999
14726304	-0.000469	0.002412	0.001641	0.004000	0.423472	1.025791	-9.846457	0.004000
14730304	0.000384	0.002420	0.001739	0.004000	0.429162	1.035749	-9.845888	0.004000
14738304	-0.000468	0.002416	0.001749	0.003996	0.401210	1.040802	-9.835746	0.003996
14742314	0.000479	0.002286	0.000893	0.004010	0.423374	1.051626	-9.856603	0.004010
14746353	-0.000152	0.002746	0.001848	0.004039	0.427552	1.039616	-9.865786	0.004039
14750304	-0.000572	0.003378	0.001933	0.003951	0.430495	1.044908	-9.858319	0.003951
14754334	-0.001114	0.003659	0.000658	0.004030	0.443997	1.019185	-9.845078	0.004030
14762304	-0.000476	0.003353	0.000985	0.004000	0.448394	1.021632	-9.880555	0.004000
14766309	-0.000688	0.003358	0.001194	0.004005	0.442050	1.025770	-9.848108	0.004005
14774352	-0.001004	0.002911	0.000677	0.004048	0.436397	1.030433	-9.834871	0.004048
14778304	-0.000475	0.003044	0.001098	0.003952	0.422048	1.021951	-9.846071	0.003952
14782304	0.000268	0.002736	0.001514	0.004000	0.446665	1.040320	-9.852396	0.004000
14786304	-0.000356	0.003384	0.002147	0.004000	0.434097	1.031774	-9.836353	0.004000
14790304	0.000485	0.004113	0.001805	0.004000	0.433477	1.020961	-9.849322	0.004000
14798304	-0.000039	0.002741	0.001842	0.003983	0.420367	1.027878	-9.822453	0.003983
14802304	-0.000350	0.002751	0.002378	0.004000	0.422266	1.047593	-9.828567	0.004000
14806304	0.000277	0.002845	0.001835	0.004000	0.423179	1.052805	-9.831087	0.004000
14810310	0.000497	0.002968	0.002366	0.004006	0.408244	1.034508	-9.803036	0.004006
14818304	-0.001426	0.004436	0.001705	0.003981	0.416802	1.040420	-9.848309	0.003981
14822304	0.000068	0.003693	0.001709	0.004000	0.418625	1.029474	-9.851192	0.004000
14826304	-0.000469	0.003476	0.001614	0.004000	0.410192	1.028263	-9.843081	0.004000
14834304	-0.000480	0.004408	0.000631	0.003998	0.425502	1.052707	-9.834897	0.003998
14838304	-0.000055	0.003557	0.000543	0.004000	0.430850	1.061446	-9.828118	0.004000
14842304	0.000605	0.002434	0.002479	0.004000	0.457858	1.047409	-9.837948	0.004000
14846304	0.000593	0.003364	0.001398	0.004000	0.439269	1.057533	-9.849804	0.004000
14850304	-0.001403	0.002743	0.001637	0.004000	0.415297	1.062341	-9.862796	0.004000
14858304	0.000483	0.003258	0.001609	0.004000	0.433897	1.023607	-9.843634	0.004000
14862304	0.000585	0.002601	0.000667	0.004000	0.428254	1.037267	-9.841536	0.004000
14866304	0.001119	0.002292	0.001095	0.004000	0.428552	1.042426	-9.865870	0.004000
14870304	-0.000148	0.002309	0.001748	0.004000	0.412247	1.034372	-9.827654	0.004000
14874304	-0.000478	0.002177	0.000802	0.004000	0.451511	1.037773	-9.839406	0.004000
14878304	-0.000160	0.002169	0.000687	0.004000	0.448297	1.051149	-9.856828	0.004000
14886304	-0.001223	0.003344	0.000668	0.004000	0.452940	1.014298	-9.852160	0.004000
14890304	-0.000168	0.003330	0.000125	0.004000	0.448225	1.015185	-9.852122	0.004000
14894304	0.000576	0.002368	-0.000070	0.004000	0.416924	1.047180	-9.880992	0.004000
14898304	0.000575	0.002258	-0.000175	0.004000	0.409784	1.043157	-9.838818	0.004000
14902337	0.000581	0.003225	0.000328	0.004033	0.422035	1.024725	-9.883585	0.004033
14906305	0.000264	0.003344	0.000651	0.003968	0.412002	1.015831	-9.847775	0.003968
14914353	0.000161	0.002403	0.001111	0.004049	0.416672	1.055851	-9.856177	0.004049
14918304	0.000801	0.004199	0.000619	0.003951	0.405420	1.040727	-9.838072	0.003951
14922306	0.000577	0.002585	0.000029	0.004002	0.432148	1.041047	-9.791211	0.004002
14927149	-0.000387	0.002920	0.001470	0.004843	0.419067	1.031445	-9.806739	0.004843
14931107	-0.000573	0.002945	0.001413	0.003958	0.412340	1.035563	-9.822579	0.003958
14935114	-0.001116	0.003028	0.000781	0.004007	0.430491	1.038777	-9.858285	0.004007
14939114	-0.000480	0.004191	0.000637	0.004000	0.426743	1.038891	-9.853969	0.004000
14943129	-0.000475	0.003356	0.001087	0.004015	0.419517	1.053641	-9.854797	0.004015
14947118	-0.000783	0.004027	0.002130	0.003989	0.427365	1.042581	-9.837294	0.003989
14951111	0.000163	0.003804	0.001705	0.003993	0.421556	1.045411	-9.803995	0.003993
14959118	-0.000690	0.002813	0.000887	0.003995	0.428682	1.040634	-9.859084	0.003995
14963115	0.000487	0.003257	0.001293	0.003997	0.448585	1.029296	-9.818456	0.003997
14971117	0.000384	0.002417	0.001739	0.004001	0.433851	1.048801	-9.856652	0.004001
14975115	-0.000360	0.004014	0.001705	0.003998	0.445907	1.042966	-9.844359	0.003998
14979115	0.000600	0.004337	0.002008	0.004000	0.436105	1.065137	-9.868020	0.004000
14983138	0.000271	0.002413	0.001735	0.004023	0.421321	1.046628	-9.863358	0.004023
14999129	-0.000480	0.003129	0.000665	0.004015	0.436535	1.053277	-9.831753	0.004015
15007114	-0.000476	0.003991	0.000968	0.003952	0.420520	1.028911	-9.819150	0.003952
15011111	-0.000146	0.003373	0.001720	0.003997	0.427466	1.009156	-9.829520	0.003997
15015147	-0.000469	0.003686	0.001604	0.004036	0.425190	1.018866	-9.826903	0.004036
15019117	-0.001018	0.003344	0.000665	0.003970	0.433096	1.037312	-9.842274	0.003970
15023158	-0.000480	0.003876	0.000645	0.004041	0.419080	1.042925	-9.845796	0.004041
15027118	0.000066	0.002395	0.001218	0.003960	0.405232	1.041783	-9.850781	0.003960
15031117	0.000169	0.002509	0.001212	0.003999	0.432407	1.031053	-9.862744	0.003999
15035111	-0.000050	0.002280	0.000683	0.003994	0.432314	1.034362	-9.827487	0.003994
15039104	0.000152	0.003221	0.000016	0.003993	0.434939	1.031056	-9.845310	0.003993
15043140	-0.000058	0.003344	0.000655	0.004036	0.452396	1.042149	-9.854313	0.004036
15047114	0.000266	0.002591	0.000458	0.003974	0.430174	1.043071	-9.841268	0.003974
15051115	0.000472	0.002908	0.000015	0.004001	0.428736	1.039646	-9.843586	0.004001
15055115	0.000486	0.003262	0.001502	0.004000	0.432756	1.024188	-9.868773	0.004000
15059114	-0.001118	0.003344	0.000666	0.003999	0.422853	1.013118	-9.858886	0.003999
15063114	-0.000896	0.003679	0.001293	0.004000	0.428021	1.017159	-9.868553	0.004000
15067150	-0.000802	0.003344	0.000663	0.004036	0.431588	1.026293	-9.881050	0.004036
15071114	-0.000257	0.003344	0.000657	0.003964	0.408102	1.024130	-9.854183	0.003964
15079114	-0.000151	0.002300	0.001428	0.003996	0.461045	1.030987	-9.812473	0.003996
15083114	0.000269	0.002922	0.000662	0.004000	0.447684	1.041713	-9.819153	0.004000
15091134	-0.001226	0.003333	0.000247	0.004018	0.420807	1.040350	-9.832572	0.004018
15095150	-0.000480	0.003344	0.000659	0.004016	0.429899	1.028053	-9.817664	0.004016
15099153	-0.001116	0.003344	0.000666	0.004003	0.424645	1.024791	-9.827260	0.004003
15103115	-0.000371	0.003883	0.000644	0.003962	0.411408	1.026393	-9.860227	0.003962
15107115	0.000591	0.003361	0.001285	0.004000	0.428357	1.024633	-9.837027	0.004000
15115114	-0.000468	0.003584	0.001717	0.004011	0.448998	1.065859	-9.823220	0.004011
15119107	-0.001001	0.002300	0.001441	0.003993	0.430162	1.043447	-9.844117	0.003993
15127114	-0.000468	0.002416	0.001749	0.004004	0.429170	1.051348	-9.850465	0.004004
15131122	0.000174	0.001350	0.001770	0.004008	0.439437	1.050991	-9.825148	0.004008
15139134	0.000482	0.004428	0.001358	0.004020	0.415057	1.065587	-9.830914	0.004020
15143114	-0.000469	0.004434	0.001592	0.003980	0.421422	1.036347	-9.820092	0.003980
15151142	0.000917	0.003370	0.001605	0.004016	0.424210	1.034981	-9.822693	0.004016
15155117	0.000051	0.004223	0.001586	0.003975	0.417276	1.031391	-9.888501	0.003975
15159118	-0.000476	0.003992	0.000962	0.004001	0.435219	1.047651	-9.864618	0.004001
15163116	-0.000475	0.003246	0.001085	0.003998	0.426512	1.051440	-9.826395	0.003998
15167116	-0.000470	0.003367	0.001517	0.004000	0.414505	1.024477	-9.841357	0.004000
15171160	0.000051	0.004192	0.000631	0.004044	0.415477	1.043569	-9.806727	0.004044
15179115	-0.001429	0.004428	0.001384	0.004000	0.407972	1.023629	-9.821105	0.004000
15183138	-0.000155	0.003761	0.000534	0.004023	0.416505	1.031304	-9.799324	0.004023
15187124	0.000580	0.003333	0.000227	0.003986	0.455782	1.032215	-9.821016	0.003986
15195125	-0.000149	0.003243	0.000986	0.003972	0.443995	1.010111	-9.838454	0.003972
15199114	0.000269	0.002292	0.001101	0.003989	0.424249	1.008383	-9.859721	0.003989
15203109	-0.000162	0.002280	0.000684	0.003995	0.421034	1.024238	-9.851580	0.003995
15207150	-0.000259	0.002933	0.000996	0.004041	0.417109	1.033145	-9.823299	0.004041
15211114	0.000182	0.003056	0.002040	0.003964	0.422894	1.049237	-9.805442	0.003964
15215120	0.000597	0.002309	0.001740	0.004006	0.432113	1.043699	-9.799323	0.004006
15223114	-0.000054	0.002300	0.001425	0.003967	0.440431	1.025731	-9.829553	0.003967
15227114	0.000483	0.003248	0.000969	0.004000	0.438727	1.016375	-9.844016	0.004000
15231114	0.000909	0.003350	0.000858	0.004000	0.415746	1.011441	-9.814273	0.004000
15235150	0.000689	0.003361	0.001285	0.004036	0.426135	1.022967	-9.827792	0.004036
15239140	-0.000475	0.003355	0.001075	0.003990	0.425039	1.041679	-9.823838	0.003990
15247114	-0.000808	0.002263	0.000055	0.004000	0.429385	1.032931	-9.828278	0.004000
15251114	-0.000475	0.003251	0.001095	0.004000	0.442465	1.034099	-9.855960	0.004000
15255114	-0.000372	0.002707	0.000675	0.004000	0.430781	1.041359	-9.833234	0.004000
15259115	0.000578	0.002046	0.000045	0.004001	0.420983	1.046959	-9.854151	0.004001
15263150	-0.000053	0.002194	0.001331	0.004035	0.420320	1.051630	-9.868807	0.004035
15271114	-0.000143	0.003044	0.001629	0.003949	0.429226	1.046090	-9.835157	0.003949
15275114	0.000499	0.002656	0.002686	0.004000	0.413772	1.047350	-9.820897	0.004000
15283113	-0.001544	0.003344	0.000667	0.003985	0.393346	1.031477	-9.812254	0.003985
15287111	-0.001549	0.002702	0.000255	0.003998	0.403288	1.043615	-9.817848	0.003998
15295114	-0.001117	0.002837	0.001421	0.003961	0.438098	1.034411	-9.831666	0.003961
15299158	-0.001326	0.003128	0.000675	0.004044	0.440564	1.036002	-9.820944	0.004044
15303122	-0.001223	0.002266	0.000157	0.003964	0.452040	1.039256	-9.838844	0.003964
15307140	-0.000688	0.003249	0.000987	0.004018	0.440972	1.035004	-9.856823	0.004018
15311114	-0.000144	0.002411	0.001745	0.003974	0.426295	1.035765	-9.849474	0.003974
15319142	-0.001326	0.002177	0.000806	0.004029	0.421948	1.042880	-9.810596	0.004029
15323114	-0.000472	0.002298	0.001333	0.003972	0.435019	1.020982	-9.844187	0.003972
15331114	-0.000480	0.003344	0.000659	0.003998	0.407308	1.007455	-9.840046	0.003998
15335114	-0.000480	0.002385	0.000685	0.004000	0.421173	1.020253	-9.839227	0.004000
15339114	-0.000469	0.002414	0.001643	0.004000	0.442364	1.032193	-9.821265	0.004000
15343114	-0.000469	0.003370	0.001615	0.004000	0.431341	1.040756	-9.819580	0.004000
15347153	-0.000478	0.002495	0.000790	0.004039	0.415808	1.041781	-9.818327	0.004039
15355116	-0.000468	0.002309	0.001752	0.004008	0.450277	1.038908	-9.837227	0.004008
15359115	-0.000468	0.002309	0.001752	0.003999	0.449650	1.030187	-9.808042	0.003999
15363122	-0.000468	0.002953	0.001734	0.004007	0.447794	1.041281	-9.800904	0.004007
15367138	-0.000468	0.003366	0.001723	0.004016	0.434296	1.043478	-9.808056	0.004016
15371117	-0.000467	0.002309	0.001760	0.003979	0.430866	1.028847	-9.784824	0.003979
15379114	-0.000471	0.002408	0.001427	0.004009	0.415329	1.025236	-9.851080	0.004009
15383113	0.000157	0.003350	0.000866	0.003999	0.421949	1.040751	-9.854804	0.003999
15387106	0.000600	0.003381	0.002029	0.003993	0.423220	1.037704	-9.828341	0.003993
15391122	0.000600	0.002531	0.002049	0.004016	0.429975	1.028339	-9.823054	0.004016
15399114	-0.000795	0.002601	0.000683	0.003996	0.430703	1.047847	-9.838133	0.003996
15403150	-0.000371	0.003350	0.000873	0.004036	0.429228	1.031089	-9.843838	0.004036
15407112	-0.000146	0.003481	0.001717	0.003962	0.411903	1.031024	-9.849351	0.003962
15411114	-0.000368	0.004312	0.001056	0.004002	0.423707	1.038237	-9.826378	0.004002
15415114	0.000584	0.003344	0.000647	0.004000	0.423181	1.048100	-9.828650	0.004000
15419158	-0.001017	0.002389	0.000799	0.004044	0.411050	1.015681	-9.849462	0.004044
15427132	-0.000135	0.002326	0.002391	0.004018	0.395857	1.036458	-9.838437	0.004018
15431149	-0.000473	0.002638	0.002159	0.004017	0.403729	1.036648	-9.845491	0.004017
15439114	-0.000247	0.002300	0.001424	0.003962	0.424364	1.008697	-9.809825	0.003962
15443116	0.000588	0.002289	0.000998	0.004002	0.442702	1.020545	-9.832372	0.004002
15447139	0.000597	0.002419	0.001737	0.004023	0.425017	1.043823	-9.835667	0.004023
15451114	0.000589	0.003355	0.001066	0.003975	0.416918	1.061754	-9.831738	0.003975
15455110	-0.000686	0.003344	0.000662	0.003996	0.433509	1.063466	-9.839084	0.003996
15459161	-0.000686	0.003370	0.001621	0.004051	0.424261	1.063636	-9.817699	0.004051
15463116	-0.001423	0.003373	0.001734	0.003955	0.408337	1.050873	-9.827701	0.003955
15467140	-0.000798	0.003364	0.001400	0.004024	0.409950	1.041225	-9.873254	0.004024
15471114	-0.000787	0.002946	0.001636	0.003974	0.408358	1.034477	-9.876775	0.003974
15475135	0.000170	0.002415	0.001742	0.004021	0.419469	1.048117	-9.865388	0.004021
15479114	-0.000144	0.002837	0.001734	0.003979	0.415500	1.044590	-9.835527	0.003979
15487149	0.000280	0.003387	0.002249	0.004035	0.428359	1.034596	-9.839077	0.004035
15491114	0.000398	0.003401	0.002777	0.003965	0.439629	1.049673	-9.807511	0.003965
15495114	-0.000467	0.003375	0.001828	0.004000	0.436382	1.054644	-9.802473	0.004000
15499114	-0.000478	0.002389	0.000791	0.004000	0.414658	1.024101	-9.821812	0.004000
15503114	-0.000057	0.001651	0.001117	0.004000	0.423686	1.041691	-9.821808	0.004000
15511114	0.001226	0.001861	0.000895	0.003997	0.427580	1.041475	-9.863482	0.003997
15515106	0.001342	0.002312	0.001838	0.003992	0.420889	1.041209	-9.821255	0.003992
15519153	0.000271	0.002315	0.001960	0.004047	0.427371	1.035701	-9.811319	0.004047
15523114	0.000499	0.001997	0.002062	0.003961	0.432254	1.022571	-9.824304	0.003961
15527114	0.000585	0.001217	0.000704	0.004000	0.419107	1.041086	-9.809443	0.004000
15531114	0.000263	0.001852	0.000691	0.004000	0.415740	1.060473	-9.808990	0.004000
15535111	0.000480	0.002280	0.000677	0.003997	0.409020	1.039301	-9.820098	0.003997
15539107	0.000585	0.002280	0.000676	0.003996	0.395594	1.020583	-9.866343	0.003996
15543150	-0.000059	0.001748	0.000697	0.004043	0.400461	1.011891	-9.857073	0.004043
15547116	0.000169	0.002398	0.001001	0.003966	0.409121	1.047044	-9.819304	0.003966
15551115	0.000703	0.002521	0.001625	0.003999	0.406132	1.058727	-9.822107	0.003999
15559114	-0.001532	0.003049	0.001744	0.003983	0.405977	1.036961	-9.836560	0.003983
15563118	-0.000573	0.002630	0.001744	0.004004	0.415623	1.030152	-9.825753	0.004004
15567119	-0.000468	0.003265	0.001726	0.004001	0.421124	1.028786	-9.840838	0.004001
15571154	-0.000468	0.002952	0.001734	0.004035	0.416302	1.016744	-9.851028	0.004035
15575142	-0.000477	0.002699	0.000889	0.003988	0.421175	1.030016	-9.886112	0.003988
15583130	-0.000466	0.001887	0.001872	0.004015	0.436313	1.030789	-9.891599	0.004015
15587128	-0.000463	0.003280	0.002147	0.003998	0.428482	1.026227	-9.864058	0.003998
15591115	-0.000149	0.003373	0.001720	0.003987	0.439884	1.031990	-9.828821	0.003987
15599154	-0.000065	0.002280	0.000683	0.004014	0.407329	1.044251	-9.849984	0.004014
15607112	-0.000051	0.003048	0.001727	0.003957	0.414644	1.033050	-9.838652	0.003957
15611115	-0.000463	0.002320	0.002175	0.004003	0.430738	1.030246	-9.840029	0.004003
15615140	0.000504	0.002981	0.002787	0.004025	0.417935	1.024451	-9.825866	0.004025
15619118	0.000601	0.003384	0.002129	0.003978	0.406937	1.032447	-9.831963	0.003978
15623121	0.000600	0.003381	0.002028	0.004003	0.417603	1.038385	-9.854721	0.004003
15631113	-0.000468	0.003373	0.001723	0.003959	0.436957	1.023855	-9.811522	0.003959
15635114	0.000171	0.003367	0.001502	0.004001	0.431007	1.029144	-9.811135	0.004001
15639114	0.000598	0.002955	0.001829	0.004000	0.426226	1.028281	-9.809669	0.004000
15643139	0.000601	0.002320	0.002160	0.004025	0.421813	1.029674	-9.824558	0.004025
15647114	0.000280	0.002971	0.002371	0.003975	0.409290	1.037675	-9.832831	0.003975
15655151	0.001113	0.001645	0.000791	0.004037	0.441532	1.041278	-9.851879	0.004037
15659114	0.000048	0.002276	0.000363	0.003963	0.412812	1.032069	-9.860674	0.003963
15663154	-0.000376	0.003344	0.000658	0.004040	0.420289	1.022190	-9.840089	0.004040
