14117504	-0.481723	0.046296	0.342652	-5214.000000
14121505	-0.481723	0.046296	0.342652	-9215.000000
14125504	-0.481723	0.046296	0.342652	-13214.000000
14133504	-0.481723	0.046296	0.342652	-21214.000000
14137504	-0.484174	0.044170	0.348214	-2663.000000
14141537	-0.484174	0.044170	0.348214	-6696.000000
14149504	-0.484174	0.044170	0.348214	-14663.000000
14153504	-0.484174	0.044170	0.348214	-18663.000000
14157504	-0.484174	0.044170	0.348214	-22663.000000
14161542	-0.481723	0.044170	0.339871	-5353.000000
14165504	-0.481723	0.044170	0.339871	-9315.000000
14169504	-0.481723	0.044170	0.339871	-13315.000000
14177504	-0.481723	0.044170	0.339871	-21315.000000
14181504	-0.479273	0.044170	0.339871	-1460.000000
14185503	-0.479273	0.044170	0.339871	-5459.000000
14189504	-0.479273	0.044170	0.339871	-9460.000000
14193504	-0.479273	0.044170	0.339871	-13460.000000
14201504	-0.479273	0.044170	0.339871	-21460.000000
14205504	-0.481723	0.045233	0.344043	-1460.000000
14209504	-0.481723	0.045233	0.344043	-5460.000000
14213504	-0.481723	0.045233	0.344043	-9460.000000
14221503	-0.481723	0.045233	0.344043	-17459.000000
14225553	-0.481723	0.045233	0.344043	-21509.000000
14229504	-0.484174	0.045233	0.339871	-2456.000000
14233504	-0.484174	0.045233	0.339871	-6456.000000
14241504	-0.484174	0.045233	0.339871	-14456.000000
14245507	-0.484174	0.045233	0.339871	-18459.000000
14249524	-0.481723	0.045233	0.337090	-1478.000000
14257503	-0.481723	0.045233	0.337090	-9457.000000
14261504	-0.481723	0.045233	0.337090	-13458.000000
14269544	-0.481723	0.045233	0.337090	-21498.000000
14273504	-0.481723	0.043107	0.342652	-4461.000000
14281504	-0.481723	0.043107	0.342652	-12461.000000
14285504	-0.481723	0.043107	0.342652	-16461.000000
14289526	-0.481723	0.043107	0.342652	-20483.000000
14297504	-0.480498	0.045233	0.341262	-5409.000000
14301504	-0.480498	0.045233	0.341262	-9409.000000
14305504	-0.480498	0.045233	0.341262	-13409.000000
14309506	-0.480498	0.045233	0.341262	-17411.000000
14313504	-0.480498	0.045233	0.341262	-21409.000000
14317504	-0.481723	0.044170	0.345433	-2127.000000
14325504	-0.481723	0.044170	0.345433	-10127.000000
14329504	-0.481723	0.044170	0.345433	-14127.000000
14333504	-0.481723	0.044170	0.345433	-18127.000000
14337504	-0.481723	0.044170	0.345433	-22127.000000
14341503	-0.482949	0.045233	0.349604	-4462.000000
14349504	-0.482949	0.045233	0.349604	-12463.000000
14353504	-0.482949	0.045233	0.349604	-16463.000000
14357503	-0.482949	0.045233	0.349604	-20462.000000
14365503	-0.482949	0.045233	0.344043	-4281.000000
14369504	-0.482949	0.045233	0.344043	-8282.000000
14373504	-0.482949	0.045233	0.344043	-12282.000000
14377523	-0.482949	0.045233	0.344043	-16301.000000
14385504	-0.482949	0.045233	0.344043	-24282.000000
14393554	-0.485399	0.046296	0.341262	-8434.000000
14397529	-0.485399	0.046296	0.341262	-12409.000000
14401504	-0.485399	0.046296	0.341262	-16384.000000
14409504	-0.485399	0.046296	0.341262	-24384.000000
14413514	-0.482949	0.044170	0.342652	-4464.000000
14421504	-0.482949	0.044170	0.342652	-12454.000000
14425504	-0.482949	0.044170	0.342652	-16454.000000
14433504	-0.482949	0.046296	0.344043	-1463.000000
14437518	-0.482949	0.046296	0.344043	-5477.000000
14445504	-0.482949	0.046296	0.344043	-13463.000000
14449504	-0.482949	0.046296	0.344043	-17463.000000
14453504	-0.482949	0.046296	0.344043	-21463.000000
14461503	-0.484174	0.044170	0.341262	-6462.000000
14465504	-0.484174	0.044170	0.341262	-10463.000000
14469504	-0.484174	0.044170	0.341262	-14463.000000
14473504	-0.484174	0.044170	0.341262	-18463.000000
14481504	-0.479273	0.045233	0.342652	-5463.000000
14489503	-0.479273	0.045233	0.342652	-13462.000000
14493504	-0.479273	0.045233	0.342652	-17463.000000
14497508	-0.479273	0.045233	0.342652	-21467.000000
14501504	-0.481723	0.045233	0.342652	-4454.000000
14505508	-0.481723	0.045233	0.342652	-8458.000000
14509504	-0.481723	0.045233	0.342652	-12454.000000
14517504	-0.481723	0.045233	0.342652	-20454.000000
14521504	-0.481723	0.048423	0.348214	-1460.000000
14525528	-0.481723	0.048423	0.348214	-5484.000000
14533504	-0.481723	0.048423	0.348214	-13460.000000
14537504	-0.481723	0.048423	0.348214	-17460.000000
14541503	-0.481723	0.048423	0.348214	-21459.000000
14545507	-0.481723	0.045233	0.348214	-2667.000000
14553504	-0.481723	0.045233	0.348214	-10664.000000
14557504	-0.481723	0.045233	0.348214	-14664.000000
14565502	-0.481723	0.045233	0.348214	-22662.000000
14573504	-0.480498	0.045233	0.344043	-8359.000000
14577504	-0.480498	0.045233	0.344043	-12359.000000
14581504	-0.480498	0.045233	0.344043	-16359.000000
14589503	-0.480498	0.045233	0.344043	-24358.000000
14597504	-0.481723	0.046296	0.338481	-8182.000000
14601504	-0.481723	0.046296	0.338481	-12182.000000
14609504	-0.481723	0.046296	0.338481	-20182.000000
14613504	-0.481723	0.046296	0.338481	-24182.000000
14617504	-0.480498	0.043107	0.342652	-4464.000000
14625504	-0.480498	0.043107	0.342652	-12464.000000
14629504	-0.480498	0.043107	0.342652	-16464.000000
14637504	-0.480498	0.043107	0.342652	-24464.000000
14641504	-0.479273	0.045233	0.341262	-4453.000000
14649504	-0.479273	0.045233	0.341262	-12453.000000
14653518	-0.479273	0.045233	0.341262	-16467.000000
14661504	-0.479273	0.045233	0.341262	-24453.000000
14669504	-0.482949	0.045233	0.339871	-8467.000000
14673537	-0.482949	0.045233	0.339871	-12500.000000
14677503	-0.482949	0.045233	0.339871	-16466.000000
14681504	-0.482949	0.045233	0.339871	-20467.000000
14689504	-0.481723	0.044170	0.344043	-1878.000000
14693555	-0.481723	0.044170	0.344043	-5929.000000
14701503	-0.481723	0.044170	0.344043	-13877.000000
14705504	-0.481723	0.044170	0.344043	-17878.000000
14709504	-0.481723	0.044170	0.344043	-21878.000000
14714304	-0.482949	0.044170	0.341262	-2541.000000
14722304	-0.482949	0.044170	0.341262	-10541.000000
14726304	-0.482949	0.044170	0.341262	-14541.000000
14730304	-0.482949	0.044170	0.341262	-18541.000000
14738304	-0.481723	0.047360	0.341262	-2439.000000
14742314	-0.481723	0.047360	0.341262	-6449.000000
14746353	-0.481723	0.047360	0.341262	-10488.000000
14750304	-0.481723	0.047360	0.341262	-14439.000000
14754334	-0.481723	0.047360	0.341262	-18469.000000
14762304	-0.484174	0.042044	0.335700	-6213.000000
14766309	-0.484174	0.042044	0.335700	-10218.000000
14774352	-0.484174	0.042044	0.335700	-18261.000000
14778304	-0.484174	0.042044	0.335700	-22213.000000
14782304	-0.484174	0.043107	0.334309	-2266.000000
14786304	-0.484174	0.043107	0.334309	-6266.000000
14790304	-0.484174	0.043107	0.334309	-10266.000000
14798304	-0.484174	0.043107	0.334309	-18266.000000
14802304	-0.484174	0.043107	0.334309	-22266.000000
14806304	-0.482949	0.046296	0.342652	-2265.000000
14810310	-0.482949	0.046296	0.342652	-6271.000000
14818304	-0.482949	0.046296	0.342652	-14265.000000
14822304	-0.482949	0.046296	0.342652	-18265.000000
14826304	-0.482949	0.046296	0.342652	-22265.000000
14834304	-0.482949	0.045233	0.341262	-6252.000000
14838304	-0.482949	0.045233	0.341262	-10252.000000
14842304	-0.482949	0.045233	0.341262	-14252.000000
14846304	-0.482949	0.045233	0.341262	-18252.000000
14850304	-0.482949	0.045233	0.341262	-22252.000000
14858304	-0.482949	0.047360	0.338481	-6261.000000
14862304	-0.482949	0.047360	0.338481	-10261.000000
14866304	-0.482949	0.047360	0.338481	-14261.000000
14870304	-0.482949	0.047360	0.338481	-18261.000000
14874304	-0.482949	0.047360	0.338481	-22261.000000
14878304	-0.480498	0.045233	0.341262	-3058.000000
14886304	-0.480498	0.045233	0.341262	-11058.000000
14890304	-0.480498	0.045233	0.341262	-15058.000000
14894304	-0.480498	0.045233	0.341262	-19058.000000
14898304	-0.481723	0.045233	0.339871	-1260.000000
14902337	-0.481723	0.045233	0.339871	-5293.000000
14906305	-0.481723	0.045233	0.339871	-9261.000000
14914353	-0.481723	0.045233	0.339871	-17309.000000
14918304	-0.481723	0.045233	0.339871	-21260.000000
14922306	-0.481723	0.046296	0.345433	-3077.000000
14927149	-0.481723	0.046296	0.345433	-7920.000000
14931107	-0.481723	0.046296	0.345433	-11878.000000
14935114	-0.481723	0.046296	0.345433	-15885.000000
14939114	-0.481723	0.046296	0.345433	-19885.000000
14943129	-0.482949	0.046296	0.348214	-2057.000000
14947118	-0.482949	0.046296	0.348214	-6046.000000
14951111	-0.482949	0.046296	0.348214	-10039.000000
14959118	-0.482949	0.046296	0.348214	-18046.000000
14963115	-0.482949	0.046296	0.348214	-22043.000000
14971117	-0.481723	0.046296	0.341262	-6117.000000
14975115	-0.481723	0.046296	0.341262	-10115.000000
14979115	-0.481723	0.046296	0.341262	-14115.000000
14983138	-0.481723	0.046296	0.341262	-18138.000000
14999129	-0.480498	0.046296	0.344043	-10145.000000
15007114	-0.480498	0.046296	0.344043	-18130.000000
15011111	-0.480498	0.046296	0.344043	-22127.000000
15015147	-0.482949	0.044170	0.342652	-2222.000000
15019117	-0.482949	0.044170	0.342652	-6192.000000
15023158	-0.482949	0.044170	0.342652	-10233.000000
15027118	-0.482949	0.044170	0.342652	-14193.000000
15031117	-0.482949	0.044170	0.342652	-18192.000000
15035111	-0.482949	0.044170	0.342652	-22186.000000
15039104	-0.482949	0.046296	0.341262	-2064.000000
15043140	-0.482949	0.046296	0.341262	-6100.000000
15047114	-0.482949	0.046296	0.341262	-10074.000000
15051115	-0.482949	0.046296	0.341262	-14075.000000
15055115	-0.482949	0.046296	0.341262	-18075.000000
15059114	-0.482949	0.046296	0.341262	-22074.000000
15063114	-0.481723	0.044170	0.339871	-2115.000000
15067150	-0.481723	0.044170	0.339871	-6151.000000
15071114	-0.481723	0.044170	0.339871	-10115.000000
15079114	-0.481723	0.044170	0.339871	-18115.000000
15083114	-0.481723	0.044170	0.339871	-22115.000000
15091134	-0.480498	0.044170	0.342652	-5904.000000
15095150	-0.480498	0.044170	0.342652	-9920.000000
15099153	-0.480498	0.044170	0.342652	-13923.000000
15103115	-0.480498	0.044170	0.342652	-17885.000000
15107115	-0.480498	0.044170	0.342652	-21885.000000
15115114	-0.481723	0.043107	0.350995	-6384.000000
15119107	-0.481723	0.043107	0.350995	-10377.000000
15127114	-0.481723	0.043107	0.350995	-18384.000000
15131122	-0.481723	0.043107	0.350995	-22392.000000
15139134	-0.481723	0.044170	0.349604	-6304.000000
15143114	-0.481723	0.044170	0.349604	-10284.000000
15151142	-0.481723	0.044170	0.349604	-18312.000000
15155117	-0.481723	0.044170	0.349604	-22287.000000
15159118	-0.485399	0.046296	0.341262	-4074.000000
15163116	-0.485399	0.046296	0.341262	-8072.000000
15167116	-0.485399	0.046296	0.341262	-12072.000000
15171160	-0.485399	0.046296	0.341262	-16116.000000
15179115	-0.484174	0.043107	0.339871	-2940.000000
15183138	-0.484174	0.043107	0.339871	-6963.000000
15187124	-0.484174	0.043107	0.339871	-10949.000000
15195125	-0.484174	0.043107	0.339871	-18950.000000
15199114	-0.484174	0.043107	0.339871	-22939.000000
15203109	-0.481723	0.046296	0.342652	-2500.000000
15207150	-0.481723	0.046296	0.342652	-6541.000000
15211114	-0.481723	0.046296	0.342652	-10505.000000
15215120	-0.481723	0.046296	0.342652	-14511.000000
15223114	-0.479273	0.046296	0.341262	-1073.000000
15227114	-0.479273	0.046296	0.341262	-5073.000000
15231114	-0.479273	0.046296	0.341262	-9073.000000
15235150	-0.479273	0.046296	0.341262	-13109.000000
15239140	-0.479273	0.046296	0.341262	-17099.000000
15247114	-0.478047	0.044170	0.342652	-2881.000000
15251114	-0.478047	0.044170	0.342652	-6881.000000
15255114	-0.478047	0.044170	0.342652	-10881.000000
15259115	-0.478047	0.044170	0.342652	-14882.000000
15263150	-0.478047	0.044170	0.342652	-18917.000000
15271114	-0.480498	0.048423	0.339871	-5021.000000
15275114	-0.480498	0.048423	0.339871	-9021.000000
15283113	-0.480498	0.048423	0.339871	-17020.000000
15287111	-0.480498	0.048423	0.339871	-21018.000000
15295114	-0.481723	0.044170	0.342652	-6672.000000
15299158	-0.481723	0.044170	0.342652	-10716.000000
15303122	-0.481723	0.044170	0.342652	-14680.000000
15307140	-0.481723	0.044170	0.342652	-18698.000000
15311114	-0.481723	0.044170	0.342652	-22672.000000
15319142	-0.481723	0.047360	0.348214	-6710.000000
15323114	-0.481723	0.047360	0.348214	-10682.000000
15331114	-0.481723	0.047360	0.348214	-18682.000000
15335114	-0.481723	0.047360	0.348214	-22682.000000
15339114	-0.482949	0.044170	0.346823	-4063.000000
15343114	-0.482949	0.044170	0.346823	-8063.000000
15347153	-0.482949	0.044170	0.346823	-12102.000000
15355116	-0.482949	0.044170	0.346823	-20065.000000
15359115	-0.481723	0.046296	0.341262	-2065.000000
15363122	-0.481723	0.046296	0.341262	-6072.000000
15367138	-0.481723	0.046296	0.341262	-10088.000000
15371117	-0.481723	0.046296	0.341262	-14067.000000
15379114	-0.481723	0.046296	0.341262	-22064.000000
15383113	-0.481723	0.044170	0.342652	-2965.000000
15387106	-0.481723	0.044170	0.342652	-6958.000000
15391122	-0.481723	0.044170	0.342652	-10974.000000
15399114	-0.481723	0.044170	0.342652	-18966.000000
15403150	-0.481723	0.044170	0.342652	-23002.000000
15407112	-0.479273	0.046296	0.342652	-2057.000000
15411114	-0.479273	0.046296	0.342652	-6059.000000
15415114	-0.479273	0.046296	0.342652	-10059.000000
15419158	-0.479273	0.046296	0.342652	-14103.000000
15427132	-0.479273	0.046296	0.342652	-22077.000000
15431149	-0.482949	0.047360	0.341262	-3035.000000
15439114	-0.482949	0.047360	0.341262	-11000.000000
15443116	-0.482949	0.047360	0.341262	-15002.000000
15447139	-0.482949	0.047360	0.341262	-19025.000000
15451114	-0.482949	0.045233	0.342652	-1070.000000
15455110	-0.482949	0.045233	0.342652	-5066.000000
15459161	-0.482949	0.045233	0.342652	-9117.000000
15463116	-0.482949	0.045233	0.342652	-13072.000000
15467140	-0.482949	0.045233	0.342652	-17096.000000
15471114	-0.482949	0.045233	0.342652	-21070.000000
15475135	-0.482949	0.045233	0.344043	-3074.000000
15479114	-0.482949	0.045233	0.344043	-7053.000000
15487149	-0.482949	0.045233	0.344043	-15088.000000
